iteration,loss,reward
100,0.005650619046355132,0.021088867063081124
200,0.007986302386270835,0.06031054712831974
300,0.009893384331371635,0.07381201221607625
400,0.011584007991477846,0.07546679709106684
500,0.012571383630856872,0.07537890626117587
600,0.014091151237953453,0.07545166018418968
700,0.012206249081064015,0.07574951177462935
800,0.011905519508291036,0.07458642558194697
900,0.011882109867874533,0.07348339850082994
1000,0.012500742117408663,0.07394287063740194
1100,0.01213085301220417,0.0746958002820611
1200,0.01268468766938895,0.07146093713119626
1300,0.012153807480353862,0.0732353514060378
1400,0.01279172372771427,0.07106103465892374
1500,0.01298396663274616,0.07209716768004
1600,0.012589201794471592,0.07178222653456032
1700,0.01333975040819496,0.07069042913615703
1800,0.014071288099512459,0.0698999018408358
1900,0.013254966721870005,0.07211279277689756
2000,0.015104778662789612,0.07113281203433872
2100,0.014960213741287589,0.0709052729792893
2200,0.015221837810240686,0.07030175734311342
2300,0.015877105914987623,0.06902685503475368
2400,0.01638740431284532,0.06951171815395356
2500,0.017691958805080503,0.06823388601653278
2600,0.01850472896359861,0.0683266597148031
2700,0.018515792654361575,0.0691484375204891
2800,0.020434482221025972,0.06624560511671007
2900,0.01675113055156544,0.07167041015811265
3000,0.01971778837731108,0.06732763604260981
3100,0.020987856781575828,0.06687744105234743
3200,0.020040343750733883,0.06759912074543535
3300,0.021649090815335514,0.06828173770569265
3400,0.02228729035239667,0.06815917931497097
3500,0.02200053447857499,0.068738769646734
3600,0.023109628087840974,0.06632812443189323
3700,0.023806371632963418,0.06761669884435832
3800,0.023531376882456243,0.06534228472039104
3900,0.021640579712111502,0.06635986293666064
4000,0.025799392904154957,0.06474902274087072
4100,0.02470328806899488,0.06617480430752039
4200,0.02961668587755412,0.06315722587518394
4300,0.0248008422087878,0.0675957026425749
4400,0.027097058156505226,0.06663769508711993
4500,0.02944760992191732,0.06498779271729291
4600,0.02697247080039233,0.06757128890603781
4700,0.027775571439415215,0.06436572228558361
4800,0.02781510610599071,0.0669550778158009
4900,0.027100164578296244,0.06648974592797458
5000,0.028834952008910477,0.06594384731724859
5100,0.030596734676510095,0.0640571281220764
5200,0.031666696812026204,0.06503808559849858
5300,0.03103126528207213,0.06236035109497607
5400,0.0274977258220315,0.0667607419937849
5500,0.035595645243301985,0.060503905657678846
5600,0.028137130956165494,0.06604443318210543
5700,0.035207438855431976,0.06134179601445794
5800,0.031763378558680416,0.06245507761836052
5900,0.03537634721491486,0.06250537040643395
6000,0.032435824759304524,0.06508642530068755
6100,0.03679556930437684,0.06012939375825226
6200,0.035906125847250225,0.06519433534704148
6300,0.04008901211433113,0.060808593221008775
6400,0.03436611444689333,0.06431054644286632
6500,0.03918803140986711,0.058933104937896136
6600,0.034107024506665765,0.0633881833869964
6700,0.03788373198825866,0.057935057831928136
6800,0.04128091630060226,0.0634145502652973
6900,0.0361669520335272,0.0634208981320262
7000,0.038171920627355575,0.06441796821542084
7100,0.034851464852690694,0.06572314406745136
7200,0.03980393583420664,0.06341845653951168
7300,0.04156148090958595,0.06259863240644335
7400,0.03202025386504829,0.06742578128352761
7500,0.036214392860420046,0.06414501916617155
7600,0.03466366061475128,0.06720703090541065
7700,0.04407965198624879,0.06195947195403278
7800,0.04662368995603174,0.06206835859455168
7900,0.03867169674951583,0.065211425377056
8000,0.04113320437725634,0.0635073237027973
8100,0.048883982058614495,0.060143553959205745
8200,0.03830342585686594,0.06538134709000587
8300,0.045011378983035685,0.06260693341493606
8400,0.03801562214735896,0.06474804642610252
8500,0.04594266922678798,0.06250195242464543
8600,0.043926669326610865,0.06224121047183871
8700,0.042344129513949155,0.061808593310415744
8800,0.03911823452915996,0.05995751902461052
8900,0.046778055783361194,0.05631738200783729
9000,0.04525157571770251,0.05800439368933439
9100,0.04299473273102194,0.06057421818375588
9200,0.0501974688237533,0.05821191337890923
9300,0.04955226532649249,0.05972656207624823
9400,0.03438038227148354,0.06372119114734233
9500,0.04327718293759972,0.060919433096423746
9600,0.049425581661053,0.05754443300422281
9700,0.045694677997380494,0.06132665945217013
9800,0.054139772057533266,0.05781445243395865
9900,0.04448267168365419,0.06205322217196226
