iteration,loss,reward
0,0.4872426390647888,-0.01171875
100,0.48282755970954894,-0.0040000000526197255
200,0.471501384973526,-0.0036113281824509615
300,0.44964226603507995,-0.002128906297148205
400,0.4019166618585587,-0.0004199219329166226
500,0.32412787824869155,0.004554687407508026
600,0.24906224578619005,0.011066406315658242
700,0.17983763486146928,0.021984374970197677
800,0.16416537940502166,0.03570507802069187
900,0.1908698186278343,0.04201757756993175
1000,0.20715131670236586,0.04262499989941716
1100,0.23523526698350905,0.04418554622679949
1200,0.2543933239579201,0.044988280646502975
1300,0.26793349236249925,0.04544335873797536
1400,0.2892748537659645,0.04455859305337071
1500,0.3051136237382889,0.0446582024730742
1600,0.31569200366735456,0.044574217889457944
1700,0.3276233220100403,0.044632811918854716
1800,0.34106277137994767,0.04053320240229368
1900,0.3455926275253296,0.042257812079042195
2000,0.35079951852560043,0.040369140096008775
2100,0.36186090648174285,0.03934960871934891
2200,0.36527122974395754,0.03934179630130529
2300,0.3725046166777611,0.036894530970603225
2400,0.3783246043324471,0.038281249459832904
2500,0.3820689943432808,0.037167968153953554
2600,0.38705332309007645,0.03646289028227329
2700,0.38928731232881547,0.0350722648948431
2800,0.3983076307177544,0.03329296831972897
2900,0.3993876501917839,0.033957030922174454
3000,0.3986713421344757,0.032839843388646844
3100,0.40080819189548494,0.032103515211492774
3200,0.4074236086010933,0.030765624642372133
3300,0.4090102702379227,0.033847655709832905
3400,0.4112685114145279,0.0339746093377471
3500,0.4121888068318367,0.03318164026364684
3600,0.41788470327854155,0.03278906211256981
3700,0.4144840332865715,0.03062109347432852
3800,0.42010833710432055,0.03140820264816284
3900,0.4179458847641945,0.030021484158933163
4000,0.4189703032374382,0.029718749625608325
4100,0.4205745530128479,0.029535155845806002
4200,0.42370022982358935,0.03054492166265845
4300,0.426285417675972,0.028740234319120646
4400,0.4259615898132324,0.02901562487706542
4500,0.4275540792942047,0.03176757764071226
4600,0.4240213558077812,0.03155664008110762
4700,0.4253995868563652,0.03242968702688813
4800,0.4269722461700439,0.030783202704042195
4900,0.4220333415269852,0.03369921838864684
5000,0.4237168776988983,0.03485546812415123
5100,0.41878182262182234,0.035748046692460775
5200,0.424025844335556,0.032718749884516
5300,0.42555645734071734,0.033781249653548
5400,0.4257420638203621,0.03191796839237213
5500,0.42436485320329664,0.03297656217589975
5600,0.422317214012146,0.0330820307135582
5700,0.4203162255883217,0.03581054629758
5800,0.4234978285431862,0.0331425778567791
5900,0.42831260412931443,0.03125195285305381
6000,0.4252984067797661,0.03599218701943755
6100,0.4224033886194229,0.040812499467283485
6200,0.4193104761838913,0.039085937198251486
6300,0.4196658909320831,0.0373749996162951
6400,0.4205870020389557,0.03624609336256981
6500,0.42251203656196595,0.03781054662540555
6600,0.42707317769527436,0.03745703067630529
6700,0.41618421614170076,0.042017577402293685
6800,0.4158472013473511,0.042013671230524775
6900,0.4208111411333084,0.03909960882738232
7000,0.415499430000782,0.04133984303101897
7100,0.4111701729893684,0.04267187396064401
7200,0.4140884685516357,0.044488280545920134
7300,0.4112283116579056,0.042992186937481164
7400,0.4169066360592842,0.043992186933755874
7500,0.42273945212364195,0.042341796401888135
7600,0.4146642518043518,0.043117187153548
7700,0.4164071470499039,0.04406835900619626
7800,0.4127318859100342,0.04626757739111781
7900,0.41063293486833574,0.04678515538573265
8000,0.41275908052921295,0.04648437429219485
8100,0.4108518385887146,0.04774413980543613
8200,0.4182459428906441,0.04589453088119626
8300,0.42134316593408583,0.045908202324062584
8400,0.4119773635268211,0.048457030579447745
8500,0.41592786252498626,0.04732421789318323
8600,0.4070444685220718,0.04727343659847975
8700,0.403558306992054,0.047599608674645424
8800,0.40279763489961623,0.04842187404632568
8900,0.404423263669014,0.04812499947845936
9000,0.4053870949149132,0.049371092896908525
9100,0.41252373039722445,0.04840429600328207
9200,0.41851466745138166,0.050707030799239876
9300,0.4162927421927452,0.05008398393169045
9400,0.41213554084300996,0.048392577059566975
9500,0.41839074820280076,0.04916601488366723
9600,0.4176347914338112,0.048966796025633814
9700,0.4164124417304993,0.048771483823657036
9800,0.41723550647497176,0.05222851511090994
9900,0.4196306148171425,0.05163867121562362
