iteration,loss,reward
0,0.48462799191474915,-0.08828125149011612
100,0.47614360094070435,-0.08683056794106961
200,0.45483127295970915,-0.0820883796364069
300,0.41939526438713076,-0.0714091793447733
400,0.37806146681308744,-0.058033692352473736
500,0.34510610848665235,-0.04533545006066561
600,0.2943271431326866,-0.0375385750643909
700,0.23971909433603286,-0.031403809525072574
800,0.21119613975286483,-0.028076660614460708
900,0.20828836977481843,-0.027523926459252834
1000,0.2091631495952606,-0.0277944340929389
1100,0.21985223591327668,-0.031101074889302253
1200,0.24482361167669298,-0.03607470817863941
1300,0.2677458986639977,-0.04183496158570051
1400,0.30345902502536776,-0.04749560598284006
1500,0.3304552865028381,-0.04957666147500277
1600,0.3425336733460426,-0.05080957308411598
1700,0.389744461774826,-0.04683398593217134
1800,0.3346045076847076,-0.04313476666808128
1900,0.3387164270877838,-0.04322802819311619
2000,0.329397234916687,-0.04239843871444464
2100,0.3209037709236145,-0.04238623172044754
2200,0.30032587438821795,-0.03971240323036909
2300,0.27373804479837416,-0.03412011820822954
2400,0.27059291779994965,-0.031623535808175805
2500,0.2765075623989105,-0.030018555894494058
2600,0.27526474922895433,-0.02488818418234587
2700,0.2683268302679062,-0.018460937854833902
2800,0.2749896487593651,-0.024841797687113285
2900,0.2651752209663391,-0.024890625718981027
3000,0.2764492708444595,-0.027674805391579866
3100,0.2775052037835121,-0.0323530282638967
3200,0.2771684432029724,-0.0336694348976016
3300,0.27652181386947633,-0.033841797690838574
3400,0.2600648441910744,-0.031597657296806574
3500,0.2605558297038078,-0.0297666022926569
3600,0.24465843200683593,-0.025223633414134382
3700,0.25037331581115724,-0.025064453650265932
3800,0.2688103982806206,-0.029922852274030447
3900,0.28298394709825514,-0.03305517684668303
4000,0.2843574959039688,-0.033565919063985344
4100,0.2915520235896111,-0.03403369253501296
4200,0.2910077837109566,-0.03285742297768593
4300,0.27549785256385806,-0.028235352281481028
4400,0.2789003175497055,-0.02345556682907045
4500,0.2752263367176056,-0.017054199390113354
4600,0.2865476283431053,-0.017956543220207094
4700,0.27658833265304567,-0.020789062893018125
4800,0.28462106347084043,-0.02117480492219329
4900,0.284354847073555,-0.022755859792232512
5000,0.2884668105840683,-0.024200684232637285
5100,0.28850150138139724,-0.022600586246699094
5200,0.2677644467353821,-0.021961426064372062
5300,0.2699852666258812,-0.020675781508907677
5400,0.24727312296628953,-0.0207524417899549
5500,0.2575512716174126,-0.01978320331312716
5600,0.26111824095249175,-0.020245605763047934
5700,0.2665879213809967,-0.014860351693350822
5800,0.26698374390602114,-0.018174316603690385
5900,0.26127696871757505,-0.016651855683885514
6000,0.27018828958272934,-0.014070312529802322
6100,0.27457948118448255,-0.015742187788709998
6200,0.2716144126653671,-0.020093262093141676
6300,0.2737957292795181,-0.016092773657292128
6400,0.27550853461027147,-0.017086425996385515
6500,0.3111274242401123,-0.0031074218120193107
6600,0.3106264382600784,-0.008522461034590378
6700,0.3025933888554573,-0.010229980645235628
6800,0.3052038136124611,-0.010275390706956386
6900,0.3118309086561203,-0.007331543037726079
7000,0.3107164677977562,-0.007647460952866823
7100,0.31328391045331955,-0.01257714867591858
7200,0.3130609089136124,-0.0061655274580698465
7300,0.4069873121380806,0.013875488686026075
7400,0.41980756163597105,0.011487793314736337
7500,0.41647007286548615,0.01012304725125432
7600,0.4204824352264404,0.010183594090631232
7700,0.42843215316534045,0.009148437821131665
7800,0.41759931832551955,0.01089599636325147
7900,0.4250159841775894,0.008310547086875886
8000,0.42030116260051725,0.009109863582998513
8100,0.3978398978710175,0.012403320828452706
8200,0.39751944482326507,0.011998047252418473
8300,0.40568595051765444,0.011263183986302465
8400,0.40574594616889953,0.014267578612780198
8500,0.423116906285286,0.01650097716599703
8600,0.4241950681805611,0.01758886784315109
8700,0.4231167122721672,0.01839892651885748
8800,0.41296412497758866,0.021587403090670705
8900,0.41037357211112974,0.020653809425421058
9000,0.4063768172264099,0.02015380922704935
9100,0.42128422647714614,0.02118994218297303
9200,0.4145177668333054,0.02127978589385748
9300,0.420489282310009,0.021693360162898898
9400,0.4111994358897209,0.020614258572459222
9500,0.4134465706348419,0.02166503980755806
9600,0.4150143113732338,0.021351075116544962
9700,0.40483572483062746,0.02076953200157732
9800,0.40447248905897143,0.0215502936206758
9900,0.41201513856649397,0.022650391506031157
